StationCode,Lat,Lon,WaterLevel_m_bgl,Datetime
Pe_29.9_76_76.58,29.9759,76.58,47.15,Post-monsoon_2022
Go_29.96_77.029,29.96,77.0291,30.35,Post-monsoon_2022
Lo_30.021_76.986,30.0207,76.9864,41.59,Post-monsoon_2022
Ch_30.079_77.064,30.0792,77.0638,42.1,Post-monsoon_2022
Bu_29.98_77.075,29.9802,77.075,26.32,Post-monsoon_2022
Ba_30.008_77.1,30.0085,77.1002,36.58,Post-monsoon_2022
Ba_29.958_77.056,29.9586,77.0567,20.34,Post-monsoon_2022
Br_29.959_77.058,29.9592,77.0577,23.72,Post-monsoon_2022
Ba_29.9_75_77.058,29.9747,77.0581,36.62,Post-monsoon_2022
Me_28.406_76.919,28.4067,76.9192,21.7,Post-monsoon_2022
Mo_29.4694_74.7401,29.4694,74.7401,35.5,Post-monsoon_2022
Pa_29.4852_74.7476,29.4852,74.7476,38.6,Post-monsoon_2022
W131830077323001,13.3083,77.5417,4.73,Post-monsoon_2022
11021,13.203,77.435,26.7,Post-monsoon_2022
10607,13.2027,77.4361,26.7,Post-monsoon_2022
10608,13.2794,77.3797,31.2,Post-monsoon_2022
11020,13.44,77.461,6.9,Post-monsoon_2022
11058,13.222,77.415,22.0,Post-monsoon_2022
11019,13.355,77.65,9.7,Post-monsoon_2022
11043,13.31224,77.51303,14.2,Post-monsoon_2022
11045,13.324,77.464,54.8,Post-monsoon_2022
11048,13.285,77.423,5.7,Post-monsoon_2022
11042,13.277,77.555,19.4,Post-monsoon_2022
11018,13.211,77.45,25.4,Post-monsoon_2022
W131115077281501,13.1875,77.4708,22.3,Post-monsoon_2022
10602,13.3555,77.3708,5.5,Post-monsoon_2022
11046,13.27,77.51,17.4,Post-monsoon_2022
10502,13.295,77.7972,33.9,Post-monsoon_2022
11069,13.368,77.545,30.2,Post-monsoon_2022
11067,13.312,77.603,21.01,Post-monsoon_2022
10616,13.2761,77.5541,24.3,Post-monsoon_2022
10610,13.3633,77.6255,12.3,Post-monsoon_2022
11026,13.186,77.808,91.9,Post-monsoon_2022
11059,13.156,77.895,56.3,Post-monsoon_2022
11034,12.988,77.78,3.5,Post-monsoon_2022
11036,13.063,77.872,30.9,Post-monsoon_2022
11054,13.215,77.913,23.1,Post-monsoon_2022
11025,12.938,77.786,18.1,Post-monsoon_2022
11035,13.118,77.77,12.16,Post-monsoon_2022
10721,13.09,77.78139,43.75,Post-monsoon_2022
11024,13.008,77.866,12.96,Post-monsoon_2022
11038,12.934,77.841,3.26,Post-monsoon_2022
11037,13.047,77.857,56.28,Post-monsoon_2022
10713,13.221,77.916,22.8,Post-monsoon_2022
10707,13.1066,77.8677,20.8,Post-monsoon_2022
11023,13.019,77.793,9.7,Post-monsoon_2022
10615,13.34861,77.45417,18.1,Post-monsoon_2022
11022,13.407,77.37,1.25,Post-monsoon_2022
10612,13.3261,77.595,15.0,Post-monsoon_2022
W131500077433001,13.25,77.725,18.21,Post-monsoon_2022
10503,13.2458,77.7283,24.7,Post-monsoon_2022
11071,13.256,77.763,198.36,Post-monsoon_2022
11078,13.326,77.732,7.3,Post-monsoon_2022
20827,16.01408,75.31011,5.76,Post-monsoon_2022
20830,16.06562,75.42435,20.57,Post-monsoon_2022
20823,15.87553,75.30765,0.82,Post-monsoon_2022
20815,15.9902,75.3416,60.2,Post-monsoon_2022
20829,15.97153,75.38344,8.11,Post-monsoon_2022
020810B,15.8936,75.3939,3.72,Post-monsoon_2022
20824,15.84698,75.35319,3.13,Post-monsoon_2022
20805,15.9836,75.1361,1.22,Post-monsoon_2022
20838,15.9455,75.21982,23.3,Post-monsoon_2022
20802,15.9633,75.2494,3.53,Post-monsoon_2022
20825,16.14857,75.1253,2.19,Post-monsoon_2022
20834,15.93913,75.41504,8.17,Post-monsoon_2022
20826,16.11729,75.10252,2.39,Post-monsoon_2022
20828,16.00906,75.40639,10.52,Post-monsoon_2022
20835,15.91271,75.40657,4.54,Post-monsoon_2022
20806,15.9325,75.3609,3.1,Post-monsoon_2022
20833,15.93344,75.32553,7.81,Post-monsoon_2022
20822,15.88074,75.43274,2.48,Post-monsoon_2022
11056,13.13,77.926,5.1,Post-monsoon_2022
20818,15.96001,75.28109,1.91,Post-monsoon_2022
20813,16.1658,75.2655,5.1,Post-monsoon_2022
11083,13.271,77.761,94.38,Post-monsoon_2022
11073,13.246,77.646,185.62,Post-monsoon_2022
11017,13.2923,77.75112,26.53,Post-monsoon_2022
10505,13.293,77.629,3.6,Post-monsoon_2022
10509,13.2994,77.6483,1.5,Post-monsoon_2022
11072,13.221,77.644,38.21,Post-monsoon_2022
11016,13.215,77.803,51.4,Post-monsoon_2022
11015,13.1506,77.7649,25.71,Post-monsoon_2022
10507,13.2527,77.8013,33.9,Post-monsoon_2022
11014,13.21851,77.74543,39.8,Post-monsoon_2022
11013,13.13161,77.74851,22.9,Post-monsoon_2022
11070,13.33,77.745,31.4,Post-monsoon_2022
10501,13.2991,77.7011,24.7,Post-monsoon_2022
11012,13.26869,77.74173,99.8,Post-monsoon_2022
20817,15.9237,75.1179,34.86,Post-monsoon_2022
20816,16.0723,75.2327,3.38,Post-monsoon_2022
20814,15.9479,75.3034,7.35,Post-monsoon_2022
20831,16.07732,75.25956,13.38,Post-monsoon_2022
10722,13.0765,77.7857,7.4,Post-monsoon_2022
W130430077463001,13.075,77.775,24.78,Post-monsoon_2022
11027,13.145,77.286,4.99,Post-monsoon_2022
130119,13.8862,77.84417,8.4,Post-monsoon_2022
130127,13.92297,77.8493,2.19,Post-monsoon_2022
130125,13.66011,77.94708,19.06,Post-monsoon_2022
130115,13.8439,77.8417,9.8,Post-monsoon_2022
130111,13.92461,77.95634,1.85,Post-monsoon_2022
130124,13.789,77.76792,4.55,Post-monsoon_2022
130123,13.77283,77.81439,5.41,Post-monsoon_2022
130116,13.7043,78.0965,5.8,Post-monsoon_2022
130108,13.8253,78.0968,7.7,Post-monsoon_2022
130109,13.85331,78.00492,5.95,Post-monsoon_2022
150201,11.8058,76.6874,25.97,Post-monsoon_2022
W114800076411001,11.8,76.6861,34.13,Post-monsoon_2022
150232,11.71673,76.78997,4.55,Post-monsoon_2022
150203,11.816,76.7921,0.3,Post-monsoon_2022
150224,11.72423,76.68217,23.12,Post-monsoon_2022
150229,11.811,76.73933,10.82,Post-monsoon_2022
130120,13.68639,77.8625,10.8,Post-monsoon_2022
150240,11.89624,76.64731,14.99,Post-monsoon_2022
130128,13.74573,78.05549,4.08,Post-monsoon_2022
130130,13.79197,77.99533,15.12,Post-monsoon_2022
130320,13.36576,77.73568,7.6,Post-monsoon_2022
130319,13.47885,77.78973,54.69,Post-monsoon_2022
130315,13.4883,77.731,1.0,Post-monsoon_2022
130317,13.577,77.783,18.25,Post-monsoon_2022
130316,13.44376,77.83125,68.89,Post-monsoon_2022
130309,13.4138,77.7716,43.45,Post-monsoon_2022
130330,13.4126,77.74163,30.11,Post-monsoon_2022
130314,13.5612,77.73931,9.97,Post-monsoon_2022
130118,13.78339,77.79546,48.2,Post-monsoon_2022
130136,13.75508,77.83655,4.34,Post-monsoon_2022
130135,13.78492,77.94991,0.63,Post-monsoon_2022
130121,13.85483,77.93104,11.2,Post-monsoon_2022
130134,13.76307,77.99119,4.88,Post-monsoon_2022
130122,13.85929,78.05879,9.28,Post-monsoon_2022
130133,13.78038,78.08683,3.0,Post-monsoon_2022
130117,13.7622,77.9527,6.1,Post-monsoon_2022
130131,13.6935,78.0423,5.85,Post-monsoon_2022
130129,13.832,77.813,0.81,Post-monsoon_2022
20811,15.93558,75.31594,5.24,Post-monsoon_2022
150226,11.75998,76.66096,48.7,Post-monsoon_2022
150227,11.8219,76.61233,2.15,Post-monsoon_2022
11011,13.218,77.30302,7.8,Post-monsoon_2022
11008,13.0947,77.4025,41.9,Post-monsoon_2022
11006,13.065,77.319,18.2,Post-monsoon_2022
W130345077204501,13.0625,77.3458,10.38,Post-monsoon_2022
11033,13.026,77.349,8.34,Post-monsoon_2022
11040,13.081,77.35,22.35,Post-monsoon_2022
11085,13.168,77.24073,51.6,Post-monsoon_2022
W131005077133001,13.1681,77.225,5.45,Post-monsoon_2022
11007,13.2725,77.245,12.6,Post-monsoon_2022
11089,13.16099,77.32039,12.13,Post-monsoon_2022
11032,13.246,77.317,47.31,Post-monsoon_2022
11031,13.209,77.32,39.9,Post-monsoon_2022
11030,13.192,77.366,12.77,Post-monsoon_2022
11029,13.16,77.419,18.37,Post-monsoon_2022
11028,13.218,77.343,37.8,Post-monsoon_2022
11039,13.166,77.369,22.23,Post-monsoon_2022
11001,13.14,77.34833,9.2,Post-monsoon_2022
150230,11.86352,76.67179,22.4,Post-monsoon_2022
150239,11.85877,76.73694,35.5,Post-monsoon_2022
150222,11.87452,76.60388,5.97,Post-monsoon_2022
150219,11.705,76.73248,42.0,Post-monsoon_2022
150235,11.64988,76.67069,20.74,Post-monsoon_2022
150209D,11.6195,76.5904,1.4,Post-monsoon_2022
150228,11.93485,76.64012,1.4,Post-monsoon_2022
150220,11.7915,76.6365,7.67,Post-monsoon_2022
150221,11.73599,76.74642,20.2,Post-monsoon_2022
150238,11.83878,76.75061,36.04,Post-monsoon_2022
150231,11.78014,76.60548,0.13,Post-monsoon_2022
150234,11.89248,76.75718,3.56,Post-monsoon_2022
150218,11.71111,76.69088,19.8,Post-monsoon_2022
150213,11.7234,76.6566,25.82,Post-monsoon_2022
150237,11.72511,76.81914,0.96,Post-monsoon_2022
150212,11.7253,76.7235,20.02,Post-monsoon_2022
150214,11.7779,76.5693,7.5,Post-monsoon_2022
150204D,11.934,76.671,1.08,Post-monsoon_2022
150233,11.83264,76.59399,5.03,Post-monsoon_2022
150223,11.84563,76.7072,3.88,Post-monsoon_2022
150236,11.82705,76.7726,13.89,Post-monsoon_2022
150225,11.7796,76.6958,55.77,Post-monsoon_2022
Ni_29.4156_74.5964,29.4156,74.5964,14.0,Post-monsoon_2022
20837,16.0514,75.29914,13.37,Post-monsoon_2022
20836,15.87941,75.4018,2.78,Post-monsoon_2022
Sa_30.457_77.237,30.4122,77.2559,8.08,Post-monsoon_2022
Sa_30.355_77.245,30.3558,77.2458,5.25,Post-monsoon_2022
Mi_30.4525_77.2255,30.4525,77.2255,4.48,Post-monsoon_2022
Ko_30.4311_77.2867,30.4311,77.2867,17.95,Post-monsoon_2022
Is_30.4001_77.2357,30.4001,77.2357,6.68,Post-monsoon_2022
Ha_30.4275_77.2165,30.4275,77.2165,17.8,Post-monsoon_2022
Ra_30.016_77.15,30.0169,77.15,14.86,Post-monsoon_2022
Sa_30.3482_77.1914,30.3482,77.1914,6.98,Post-monsoon_2022
Ra_30.0332_77.1518,30.0332,77.1518,17.47,Post-monsoon_2022
Si_30.1135_77.1084,30.1135,77.1084,34.15,Post-monsoon_2022
Kh_29.983_77.1398,29.983,77.1398,5.83,Post-monsoon_2022
Mo_30.0162_77.2229,30.0162,77.2229,8.1,Post-monsoon_2022
Ma_29.9926_77.1944,29.9926,77.1944,7.65,Post-monsoon_2022
Jh_30.118_77.086,30.1186,77.0861,34.47,Post-monsoon_2022
Jh_30.1186_77.0861,30.1186,77.0861,35.9,Post-monsoon_2022
Ja_30.4631_77.2256,30.0418,77.2478,4.0,Post-monsoon_2022
Si_30.068_777.1122,30.0687,77.1122,31.7,Post-monsoon_2022
Sa_30.3822_77.2257,30.3822,77.2257,6.68,Post-monsoon_2022
Sa_30.3856_77.2211,30.3856,77.2211,6.68,Post-monsoon_2022
Ch_30.1668_77.3342,30.24,77.2451,14.43,Post-monsoon_2022
50147,15.8494,75.7498,11.2,Post-monsoon_2022
50119,16.1002,75.4686,28.66,Post-monsoon_2022
50118,15.8928,75.4718,31.14,Post-monsoon_2022
50117,15.9554,75.6799,22.39,Post-monsoon_2022
Te_30.1399_77.2009,30.1399,77.2009,20.41,Post-monsoon_2022
Ta_30.2371_77.1975,30.2371,77.1975,5.45,Post-monsoon_2022
Mu_30.203_77.15,30.2033,77.15,10.36,Post-monsoon_2022
Sa_30.199_77.142,30.1992,77.1422,8.3,Post-monsoon_2022
Sa_30.1991_77.1422,30.1992,77.1422,8.3,Post-monsoon_2022
Ma_30.194_77.128,30.1951,77.1273,6.75,Post-monsoon_2022
Ma_30.1955_77.126,30.2069,77.2026,6.75,Post-monsoon_2022
La_30.2089_77.2036,30.2089,77.2036,16.8,Post-monsoon_2022
Ba_30.1987_77.2018,30.1987,77.2018,27.15,Post-monsoon_2022
Fa_30.2241_77.1154,30.2241,77.1154,13.8,Post-monsoon_2022
Bh_30.18_77.21,30.1873,77.2109,24.28,Post-monsoon_2022
Bh_30.187_77.210,30.1873,77.2109,20.61,Post-monsoon_2022
Ba_30.2437_77.2355,30.2437,77.2355,5.5,Post-monsoon_2022
Ch_30.0648_77.1339,30.0648,77.1339,25.3,Post-monsoon_2022
Bh_30.1421_77.3165,30.1421,77.3165,20.0,Post-monsoon_2022
An_30.1108_77.1215,30.1108,77.1215,33.0,Post-monsoon_2022
Ma_30.1431_77.2312,30.1431,77.2312,20.0,Post-monsoon_2022
Kh_29.6218_74.8586,29.6218,74.8586,19.0,Post-monsoon_2022
Ke_29.6545_74.7124,29.658,74.7123,24.3,Post-monsoon_2022
Jo_29.6214_74.9065,29.6214,74.9065,18.4,Post-monsoon_2022
Ja_29.5608_74.6964,29.5608,74.6964,50.0,Post-monsoon_2022
Na_29.5112_74.752,29.5112,74.752,47.0,Post-monsoon_2022
Gi_29.6198_74.7609,29.6198,74.7609,17.04,Post-monsoon_2022
Gh_29.644_74.7889,29.644,74.7889,26.2,Post-monsoon_2022
Fa_29.5725_74.8256,29.5725,74.8256,38.6,Post-monsoon_2022
Dh_29.5258_74.9163,29.5258,74.9163,39.5,Post-monsoon_2022
Ot_29.4927_74.8911,29.4927,74.8911,42.0,Post-monsoon_2022
Ch_29.6626_74.7896,29.6626,74.7896,25.0,Post-monsoon_2022
Bh_29.5387_74.7671,29.5387,74.7671,45.0,Post-monsoon_2022
Ba_29.5564_74.7779,29.5564,74.7779,33.5,Post-monsoon_2022
Ba_29.5927_74.6809,29.5927,74.6809,44.9,Post-monsoon_2022
Um_29.4218_74.8348,29.4218,74.8348,21.5,Post-monsoon_2022
Se_29.4768_74.757,29.4768,74.757,38.8,Post-monsoon_2022
Po_29.4187_74.7415,29.4187,74.7415,25.0,Post-monsoon_2022
Ku_29.6074_74.7848,29.6074,74.7848,42.9,Post-monsoon_2022
50146,15.8494,75.7184,3.95,Post-monsoon_2022
Ma_29.677_74.662,29.6772,74.6625,21.6,Post-monsoon_2022
Na_29.5609_74.848,29.5609,74.848,36.6,Post-monsoon_2022
Jh_30.1912_77.2943,30.1912,77.2943,17.35,Post-monsoon_2022
Ng_30.068_77.271,30.0689,77.2713,6.25,Post-monsoon_2022
Na_30.068_77.271,30.0689,77.2713,4.7,Post-monsoon_2022
Kh_30.0763_77.2354,30.0763,77.2354,7.1,Post-monsoon_2022
Ka_30.2039_77.2532,30.2039,77.2532,8.3,Post-monsoon_2022
Ka_30.1034_77.3583,30.1034,77.3583,3.63,Post-monsoon_2022
Ka_30.187_77.2488,30.187,77.2488,19.9,Post-monsoon_2022
Ja_30.1635_77.2915,30.1635,77.2915,18.63,Post-monsoon_2022
Dh_30.067_77.191,30.0678,77.1917,14.95,Post-monsoon_2022
Dh_30.0677_77.1916,30.0678,77.1917,19.15,Post-monsoon_2022
Da_30.0848_77.2196,30.0848,77.2196,13.95,Post-monsoon_2022
Sh_30.101_77.279,30.1017,77.2792,4.64,Post-monsoon_2022
Ra_29.5281_74.8381,29.5281,74.8381,52.8,Post-monsoon_2022
Ba_29.599_74.6185,29.599,74.6185,37.1,Post-monsoon_2022
Pe_29.6374_74.9066,29.6374,74.9066,12.1,Post-monsoon_2022
Du_29.6138_74.7169,29.6138,74.7169,38.2,Post-monsoon_2022
Na_29.6308_74.635,29.6308,74.635,39.0,Post-monsoon_2022
Mo_29.4657_74.8857,29.4657,74.8857,41.9,Post-monsoon_2022
50120,16.0491,75.4746,3.78,Post-monsoon_2022
50121,16.0021,75.6438,42.31,Post-monsoon_2022
50149,15.9952,75.4753,1.85,Post-monsoon_2022
20230,16.92636,74.98279,4.86,Post-monsoon_2022
20103,16.7455,74.9011,2.04,Post-monsoon_2022
020116A,16.8441,75.0075,16.4,Post-monsoon_2022
20232,16.85406,74.94773,6.92,Post-monsoon_2022
20224,16.66098,74.99672,3.59,Post-monsoon_2022
020109B,16.8169,75.0941,3.67,Post-monsoon_2022
20229,16.73401,75.30027,60.58,Post-monsoon_2022
20220,16.86796,74.94611,12.57,Post-monsoon_2022
50208,16.1869,75.6946,15.1,Post-monsoon_2022
50226,16.21436,75.685,18.0,Post-monsoon_2022
50228,16.1929,75.5617,28.36,Post-monsoon_2022
50219,16.1492,75.7006,31.42,Post-monsoon_2022
50218,16.1746,75.611,1.52,Post-monsoon_2022
50223,16.3019,75.8909,3.1,Post-monsoon_2022
50217,16.1284,75.6956,34.4,Post-monsoon_2022
50215,16.2221,75.7568,6.79,Post-monsoon_2022
50204,16.17611,75.45056,22.42,Post-monsoon_2022
20223,16.93283,75.3137,9.67,Post-monsoon_2022
50209,16.2035,75.4977,7.61,Post-monsoon_2022
20231,16.80189,74.95558,7.94,Post-monsoon_2022
20114,16.88391,75.11863,9.01,Post-monsoon_2022
20110,16.6183,74.7105,3.19,Post-monsoon_2022
20104,16.7175,74.7533,1.98,Post-monsoon_2022
20106,16.63669,75.07973,3.49,Post-monsoon_2022
20117,16.6953,74.71751,4.61,Post-monsoon_2022
20105,16.73722,75.14919,1.88,Post-monsoon_2022
20101,16.7233,75.0575,3.96,Post-monsoon_2022
20115,16.9177,75.0752,7.01,Post-monsoon_2022
20111,16.79195,75.21084,2.75,Post-monsoon_2022
20221,16.64001,75.25238,1.87,Post-monsoon_2022
20222,16.79096,75.33593,10.59,Post-monsoon_2022
20108,16.79141,75.34001,3.33,Post-monsoon_2022
20228,16.66474,75.23684,9.78,Post-monsoon_2022
20225,16.90633,74.98805,7.66,Post-monsoon_2022
20227,16.88052,74.98586,3.18,Post-monsoon_2022
20102,16.7402,74.9861,2.53,Post-monsoon_2022
20118,16.72983,74.82238,3.01,Post-monsoon_2022
20226,16.88488,75.11843,9.57,Post-monsoon_2022
20119,16.76561,74.94697,5.22,Post-monsoon_2022
20820,16.04557,75.23856,2.53,Post-monsoon_2022
50214,16.2327,75.798,12.47,Post-monsoon_2022
50225,16.195,75.8458,4.25,Post-monsoon_2022
50103,15.9091,75.5049,10.67,Post-monsoon_2022
50129,15.8495,75.5432,5.74,Post-monsoon_2022
50145,15.9712,75.7078,15.36,Post-monsoon_2022
50128,16.0669,75.707,2.4,Post-monsoon_2022
50148,15.8507,75.6671,38.26,Post-monsoon_2022
50142,16.0741,75.6473,119.8,Post-monsoon_2022
50127,15.9356,75.4311,10.65,Post-monsoon_2022
50151,16.0744,75.449,113.0,Post-monsoon_2022
50126,16.0599,75.6052,35.84,Post-monsoon_2022
50125,15.8457,75.7574,6.65,Post-monsoon_2022
50143,16.0209,75.6057,1.98,Post-monsoon_2022
50150,15.8815,75.8002,5.42,Post-monsoon_2022
50138,16.0928,75.5765,50.3,Post-monsoon_2022
50124,15.8385,75.6127,8.02,Post-monsoon_2022
50123,16.0202,75.7038,3.0,Post-monsoon_2022
50144,16.0669,75.6564,3.25,Post-monsoon_2022
50122,16.0169,75.7571,21.3,Post-monsoon_2022
50152,16.0147,75.8553,15.11,Post-monsoon_2022
50213,16.2126,75.6959,23.89,Post-monsoon_2022
50130,15.9511,75.8427,1.5,Post-monsoon_2022
50139,15.956,75.5708,45.82,Post-monsoon_2022
50222,16.18449,75.62356,12.86,Post-monsoon_2022
50227,16.2621,75.8636,3.9,Post-monsoon_2022
50211,16.1923,75.8105,8.24,Post-monsoon_2022
50210,16.1532,75.8058,75.05,Post-monsoon_2022
50104,16.01778,75.54944,0.15,Post-monsoon_2022
50112,16.0519,75.7966,1.0,Post-monsoon_2022
50116,15.9152,75.6761,8.0,Post-monsoon_2022
50137,16.116,75.664,56.03,Post-monsoon_2022
50107,15.949,75.8134,3.97,Post-monsoon_2022
50136,15.9749,75.4589,26.38,Post-monsoon_2022
50135,16.1299,75.527,10.38,Post-monsoon_2022
50134,15.9243,75.5461,30.12,Post-monsoon_2022
50153,15.8818,75.5312,7.88,Post-monsoon_2022
50133,15.947,75.7538,5.3,Post-monsoon_2022
50132,15.9966,75.8601,4.95,Post-monsoon_2022
50109,15.8932,75.6148,25.15,Post-monsoon_2022
50131,15.9255,75.7771,4.88,Post-monsoon_2022
130321,13.54002,77.77566,17.41,Post-monsoon_2022
Ma_28.355_76.954,28.3558,76.9547,38.95,Post-monsoon_2022
Wa_28.418_76.911,28.4177,76.9115,21.45,Post-monsoon_2022
MSHPZ-228,23.48917,72.20778,14.9,Post-monsoon_2022
G_1_MHS_008,23.49508,72.17139,1.85,Post-monsoon_2022
MSHOWN-008,23.46972,72.15472,3.3,Post-monsoon_2022
G_1_MHS_007,23.57333,72.14444,64.3,Post-monsoon_2022
G_1_MHS_006,23.57333,72.14444,125.1,Post-monsoon_2022
G_1_MHS_005,23.57333,72.14444,39.3,Post-monsoon_2022
W234300072280007,23.57808,72.1551,5.14,Post-monsoon_2022
MSHPZ-229,23.48917,72.20778,110.3,Post-monsoon_2022
G_1_MHS_003,23.62,72.24,33.3,Post-monsoon_2022
MSHOWN-009,23.47724,72.1116,1.6,Post-monsoon_2022
G_1_MHS_001,23.51111,72.1225,5.6,Post-monsoon_2022
W233030072110001,23.51026,72.18453,1.73,Post-monsoon_2022
G_1_MHS_010,23.5775,72.00833,47.8,Post-monsoon_2022
HPII_MHS_001,23.57222,72.04028,2.65,Post-monsoon_2022
G_1_KCH_045,23.55121,69.26808,3.15,Post-monsoon_2022
G_1_KCH_044,23.49056,69.37861,15.9,Post-monsoon_2022
W233245072064501,23.54289,72.11211,4.54,Post-monsoon_2022
G_1_MHS_038,23.46889,72.20278,62.3,Post-monsoon_2022
W232800072175001,23.46667,72.29722,12.95,Post-monsoon_2022
G_1_MHS_034,23.42,72.3,76.35,Post-monsoon_2022
MSHPZ-260,23.3,72.41,127.7,Post-monsoon_2022
W231715072223001,23.2875,72.375,4.55,Post-monsoon_2022
HPII_MHS_003,23.23667,72.35111,1.15,Post-monsoon_2022
MSH-027,23.16056,72.30806,1.5,Post-monsoon_2022
G_1_MHS_012,23.14,72.28,91.55,Post-monsoon_2022
W231450072180001,23.24722,72.3,2.1,Post-monsoon_2022
G_1_MHS_020,23.17667,72.22389,46.6,Post-monsoon_2022
MSHOWN-014,23.18056,72.22806,2.0,Post-monsoon_2022
G_1_MHS_016,23.35111,72.30444,35.2,Post-monsoon_2022
G_1_MHS_014,23.24056,72.21139,81.6,Post-monsoon_2022
G_1_MHS_013,23.24056,72.21139,39.2,Post-monsoon_2022
MSHOWN-013,23.20056,72.24806,2.8,Post-monsoon_2022
W231223072164702,23.20639,72.27972,44.9,Post-monsoon_2022
W231223072164701,23.20639,72.27972,101.59,Post-monsoon_2022
W232323072182401,23.38799,72.30623,21.95,Post-monsoon_2022
HPII_MHS_005,23.39,72.31,34.6,Post-monsoon_2022
G_1_MHS_033,23.5,72.32,61.7,Post-monsoon_2022
KC-60,23.35389,69.12694,18.85,Post-monsoon_2022
Shp/II/32,23.45889,69.13389,38.3,Post-monsoon_2022
G_1_KCH_055,23.35139,69.40667,2.1,Post-monsoon_2022
KC-53,23.27828,69.35856,13.25,Post-monsoon_2022
G_1_KCH_043,22.99611,69.20694,5.3,Post-monsoon_2022
HPII_KCH_019,22.85972,69.28722,28.8,Post-monsoon_2022
G_1_KCH_038,23.0475,69.18583,4.85,Post-monsoon_2022
G_1_KCH_036,22.97472,69.36361,17.6,Post-monsoon_2022
KC-49,22.93972,69.17889,8.15,Post-monsoon_2022
G_1_KCH_041,22.96,69.3,18.3,Post-monsoon_2022
G_1_KCH_030,23.19679,69.49677,37.45,Post-monsoon_2022
G_1_KCH_019,23.34194,69.80528,38.85,Post-monsoon_2022
G_1_KCH_033,23.1,69.8,60.1,Post-monsoon_2022
G_1_KCH_032,23.16,69.79,14.5,Post-monsoon_2022
W231230069370001,23.20833,69.61667,13.15,Post-monsoon_2022
W231017069381501,23.17139,69.6375,11.28,Post-monsoon_2022
SHP/II/27,23.3,69.75,64.4,Post-monsoon_2022
HP II KCH 010,23.11252,69.57956,66.2,Post-monsoon_2022
G_1_KCH_027,23.32,69.9,46.1,Post-monsoon_2022
KC-28,23.39389,69.89833,16.65,Post-monsoon_2022
HP II KCH 004,23.08439,69.74527,66.4,Post-monsoon_2022
G_1_KCH_039,23.11,69.3,87.55,Post-monsoon_2022
MSHPZ-263,23.1,72.3,98.7,Post-monsoon_2022
SHP/II/29,22.89,69.52,75.2,Post-monsoon_2022
SHP/194,23.08899,69.4707,39.2,Post-monsoon_2022
HPII_KCH_023,23.51972,69.02639,41.75,Post-monsoon_2022
SHP/204,23.43278,69.3925,14.1,Post-monsoon_2022
G_1_KCH_054,23.43694,69.50056,6.8,Post-monsoon_2022
HPII_KCH_022,23.42833,69.05833,88.9,Post-monsoon_2022
G_1_KCH_052,23.31028,69.25806,55.85,Post-monsoon_2022
G_1_KCH_051,23.4075,69.16639,46.8,Post-monsoon_2022
G_1_KCH_050,23.50472,69.17972,22.2,Post-monsoon_2022
G_1_KCH_049,23.22861,69.40222,23.6,Post-monsoon_2022
W231355069415001,23.21289,69.39605,49.86,Post-monsoon_2022
Shp/II/31,23.18528,69.31917,88.2,Post-monsoon_2022
G_1_KCH_048,23.48972,69.42917,25.8,Post-monsoon_2022
G_1_KCH_047,23.12806,69.22972,50.1,Post-monsoon_2022
KC-44,23.01067,69.45085,8.4,Post-monsoon_2022
G_1_KCH_040,23.14,69.4,7.1,Post-monsoon_2022
HPII_KCH_018,23.02611,69.34472,2.9,Post-monsoon_2022
HPII_KCH_017,23.015,69.11417,21.2,Post-monsoon_2022
SHP/196,23.08979,69.4706,72.4,Post-monsoon_2022
SHP/195,23.08999,69.4708,73.9,Post-monsoon_2022
G_1_MHS_015,23.31,72.35,118.3,Post-monsoon_2022
MSHPZ-261,23.3,72.35,97.0,Post-monsoon_2022
MSHPZ-264,23.18,72.31,105.2,Post-monsoon_2022
MSSCPZ-030,23.74722,72.32556,13.25,Post-monsoon_2022
G_1_MHS_071,23.75,72.33,69.8,Post-monsoon_2022
MSHPZ-272,23.83,72.37,172.1,Post-monsoon_2022
MSHPZ-271,23.83,72.37,173.55,Post-monsoon_2022
MSHPZ-270,23.83,72.37,184.0,Post-monsoon_2022
G_1_MHS_073,23.86,72.47,84.75,Post-monsoon_2022
W234815072291002,23.8033,72.48639,44.75,Post-monsoon_2022
W234815072291003,23.8035,72.48649,11.83,Post-monsoon_2022
G_1_MHS_044,23.8,72.49,74.7,Post-monsoon_2022
G_1_MHS_072,23.86,72.4,102.4,Post-monsoon_2022
W235030072270001,23.84167,72.45,12.87,Post-monsoon_2022
MSHOWN-017,23.86694,72.445,9.3,Post-monsoon_2022
W234752072234001,23.79778,72.39444,5.11,Post-monsoon_2022
MSHOWN-015,23.80361,72.39667,7.1,Post-monsoon_2022
MSHOWN-019,24.025,72.72222,9.9,Post-monsoon_2022
G_1_MHS_040,23.99,72.76,12.9,Post-monsoon_2022
MSHPZ-226,24.03,72.69,19.15,Post-monsoon_2022
HPII_MHS_008,23.82,72.47,68.2,Post-monsoon_2022
G_1_MHS_039,24.07,72.77,24.6,Post-monsoon_2022
MSH-037,23.8,72.34833,11.8,Post-monsoon_2022
G_1_MHS_045,23.8,72.32,102.3,Post-monsoon_2022
G_1_MHS_052,23.65,72.66,84.15,Post-monsoon_2022
G_1_MHS_068,23.73,72.71,71.6,Post-monsoon_2022
